card_id,card_url,img_url,name,price,currency_unit,state
841807273,https://www.olx.pl/d/oferta/podstawa-nogi-maszyny-do-szycia-alfa-z-blatem-lub-bez-CID628-IDUY8vF.html,https://ireland.apollo.olxcdn.com:443/v1/files/1p76v56gqa75-PL/image;s=200x0;q=50,"Podstawa, nogi maszyny do szycia ALFA z blatem lub bez",290.0,zł,Używane
837917523,https://www.olx.pl/d/oferta/oryginalne-obrazy-CID4042-IDUHOCL.html,https://ireland.apollo.olxcdn.com:443/v1/files/s3133rw4gciv-PL/image;s=200x0;q=50,oryginalne obrazy,200.0,zł,
618848726,https://www.olx.pl/d/oferta/oponaradialna-alliance-320-85r28-340-85r28-380-85r28-420-85r28-wysylka-CID757-IDFSCP4.html,https://ireland.apollo.olxcdn.com:443/v1/files/222avbnhnoj63-PL/image;s=200x0;q=50,OponaRADIALNA ALLIANCE 320/85R28 340/85R28 380/85R28 420/85R28 Wysyłka,1550.0,zł,
853243952,https://www.olx.pl/d/oferta/musical-fidelity-electra-e10-CID99-IDWK7Je.html,https://ireland.apollo.olxcdn.com:443/v1/files/hrec93aqb33e1-PL/image;s=200x0;q=50,Musical fidelity electra e10,1300.0,zł,Używane
853243877,https://www.olx.pl/d/oferta/lodowka-indesit-a-class-CID99-IDWK7I1.html,https://ireland.apollo.olxcdn.com:443/v1/files/3onqghshc7fh-PL/image;s=200x0;q=50,Lodówka Indesit A class,200.0,zł,Używane
852745182,https://www.olx.pl/d/oferta/meble-dzieciece-mlodziezowe-CID88-IDWI1Yy.html,https://ireland.apollo.olxcdn.com:443/v1/files/g4vc1tkyxeqf3-PL/image;s=200x0;q=50,Meble dziecięce/młodzieżowe,1200.0,zł,Używane
779976105,https://www.olx.pl/d/oferta/scania-r520-euro-5-2014-rok-CID5-IDQMHpL.html,https://ireland.apollo.olxcdn.com:443/v1/files/xazxusj5jd03-PL/image;s=200x0;q=50,scania r520 euro 5 2014 rok,119000.0,zł,
829635629,https://www.olx.pl/d/oferta/baseus-kabel-usb-c-type-c-power-delivery-60w-qc-1m-CID99-IDU947P.html,https://ireland.apollo.olxcdn.com:443/v1/files/tjjhzps5s6bb-PL/image;s=200x0;q=50,Baseus Kabel Usb-C Type-C Power Delivery 60W Qc 1M,27.95,zł,Nowe
820282561,https://www.olx.pl/d/oferta/40-sukienka-mayoral-3910-r-134-CID88-IDTwOXT.html,https://ireland.apollo.olxcdn.com:443/v1/files/nwq1mrgukyin-PL/image;s=200x0;q=50,-40% Sukienka Mayoral 3910 r.134,169.99,zł,Nowe
851514292,https://www.olx.pl/d/oferta/ekogroszek-bobrek-skarbek-29mj-kg-w-ofercie-orzech-mial-pellet-CID628-IDWCRLu.html,https://ireland.apollo.olxcdn.com:443/v1/files/hcyzseb0aapr3-PL/image;s=200x0;q=50,"Ekogroszek BOBREK SKARBEK 29Mj/kg, w ofercie Orzech, Miał, Pellet",2190.0,zł,
788562279,https://www.olx.pl/d/oferta/podpisany-unikat-serwis-weimar-katharina-vs-misnia-1948-CID4042-IDRmJ4r.html,https://ireland.apollo.olxcdn.com:443/v1/files/gdt5lfmkquv33-PL/image;s=200x0;q=50,"**podpisany UNIKAT serwis WEIMAR Katharina vs, MIŚNIA 1948+",650.0,zł,
698418283,https://www.olx.pl/d/oferta/lawka-pufa-pod-wymiar-CID628-IDLguw1.html,https://ireland.apollo.olxcdn.com:443/v1/files/w93ktizaqzss1-PL/image;s=200x0;q=50,Ławka Pufa pod wymiar,200.0,zł,Nowe
834049367,https://www.olx.pl/d/oferta/ekspres-do-kawy-electrolux-favola-plus-CID99-IDUrAl9.html,https://ireland.apollo.olxcdn.com:443/v1/files/3jrhafb69htl3-PL/image;s=200x0;q=50,Ekspres do kawy Electrolux Favola Plus,90.0,zł,Używane
834049361,https://www.olx.pl/d/oferta/dior-dwa-duze-solidne-pudelka-CID4042-IDUrAl3.html,https://ireland.apollo.olxcdn.com:443/v1/files/o0x51cgov529-PL/image;s=200x0;q=50,DIOR dwa duże solidne pudełka,50.0,zł,Używane
852710620,https://www.olx.pl/d/oferta/perfumy-mihi-la-vie-est-belle-50-ml-30-rabatu-za-2-szt-CID3647-IDWHSZ6.html,https://ireland.apollo.olxcdn.com:443/v1/files/3rfvopae4t5j2-PL/image;s=200x0;q=50,Perfumy Mihi La vie est belle 50 ml-30%rabatu za 2 szt,92.5,zł,Nowe
846518480,https://www.olx.pl/d/oferta/karbonowy-rower-gorski-trek-fuel-ex-9-7-gen-5-2022-CID767-IDWhU7S.html,https://ireland.apollo.olxcdn.com:443/v1/files/sdev3wr255v5-PL/image;s=200x0;q=50,Karbonowy rower górski Trek Fuel EX 9.7 Gen 5 2022,16999.0,zł,Używane
852562495,https://www.olx.pl/d/oferta/podest-blat-drewniany-lite-drewno-oszlifowany-dowoz-poznan-gratis-CID628-IDWHgrZ.html,https://ireland.apollo.olxcdn.com:443/v1/files/m27ygy8pzzvt1-PL/image;s=200x0;q=50,Podest blat drewniany. Lite drewno. Oszlifowany. Dowóz Poznań gratis.,249.0,zł,Nowe
847427877,https://www.olx.pl/d/oferta/szklo-prl-duza-patera-na-ciasto-dwukolorowa-CID4042-IDWlIHz.html,https://ireland.apollo.olxcdn.com:443/v1/files/x9p210cqc3t72-PL/image;s=200x0;q=50,Szkło PRL duża patera na ciasto dwukolorowa,50.0,zł,Używane
841153897,https://www.olx.pl/d/oferta/under-armour-meski-dres-bawelna-bluza-spodnie-xl-CID87-IDUWoyl.html,https://ireland.apollo.olxcdn.com:443/v1/files/1vlip8z1co051-PL/image;s=200x0;q=50,Under Armour Męski Dres Bawełna Bluza Spodnie / Xl,379.0,zł,Nowe
835884362,https://www.olx.pl/d/oferta/drzwi-wewnetrzne-skrzydla-erkado-rewersyjne-CID628-IDUzhHQ.html,https://ireland.apollo.olxcdn.com:443/v1/files/t9dbvja9xxj22-PL/image;s=200x0;q=50,"Drzwi  wewnętrzne skrzydła Erkado, rewersyjne.",60.0,zł,Używane
841904256,https://www.olx.pl/d/oferta/jamnik-miniaturowy-krotkowlosy-piesek-zkwp-fci-CID103-IDUYxKU.html,https://ireland.apollo.olxcdn.com:443/v1/files/0w1ty2t15xlx2-PL/image;s=200x0;q=50,Jamnik miniaturowy krótkowłosy piesek ZKwP/FCI,5000.0,zł,
852048749,https://www.olx.pl/d/oferta/bokserki-meskie-r-xxl-2-sztuki-CID87-IDWF6NL.html,https://ireland.apollo.olxcdn.com:443/v1/files/dxgkbcxl85c52-PL/image;s=200x0;q=50,Bokserki męskie r. XXL (2 sztuki),20.0,zł,Nowe
821730490,https://www.olx.pl/d/oferta/hueningkai-txt-thursdays-child-weverse-pob-CID751-IDTBTDA.html,https://ireland.apollo.olxcdn.com:443/v1/files/9ualflpbr3uc-PL/image;s=200x0;q=50,Hueningkai TXT Thursdays Child Weverse pob,30.0,zł,Używane
853243860,https://www.olx.pl/d/oferta/sukienka-xs-s-bawelna-CID87-IDWK7HK.html,https://ireland.apollo.olxcdn.com:443/v1/files/xcpmxiekvpy7-PL/image;s=200x0;q=50,Sukienka XS/S bawełna,16.0,zł,Używane
571925616,https://www.olx.pl/d/oferta/sala-szkoleniowo-konferencyjna-warszawa-wilanow-CID3-IDCHJYI.html,https://ireland.apollo.olxcdn.com:443/v1/files/lqzjgv3rt73v3-PL/image;s=200x0;q=50,sala szkoleniowo - konferencyjna Warszawa Wilanów,65.0,zł,
847345305,https://www.olx.pl/d/oferta/borowka-amerykanska-CID757-IDWlndL.html,https://ireland.apollo.olxcdn.com:443/v1/files/kp88rzd8z6gu-PL/image;s=200x0;q=50,Borówka amerykańska,15.0,zł,
801396404,https://www.olx.pl/d/oferta/piec-gier-xbox-360-CID99-IDSezOs.html,https://ireland.apollo.olxcdn.com:443/v1/files/b0wd2kn535iq2-PL/image;s=200x0;q=50,Pięć Gier XBOX 360,135.0,zł,Używane
853243747,https://www.olx.pl/d/oferta/szafa-firmy-meblik-z-szuflada-dziecieca-CID88-IDWK7FW.html,https://ireland.apollo.olxcdn.com:443/v1/files/0vfy2qsxtet2-PL/image;s=200x0;q=50,"Szafa firmy Meblik, z szufladą, dziecięca,",199.0,zł,Używane
700456290,https://www.olx.pl/d/oferta/hydraulik-warszawa-profesjonalne-uslugi-hydrauliczne-dla-ciebie-CID4371-IDLp2G6.html,https://ireland.apollo.olxcdn.com:443/v1/files/srn4rn3q2e7i1-PL/image;s=200x0;q=50,Hydraulik Warszawa Profesjonalne Usługi Hydrauliczne dla Ciebie!.,,zł,
572225835,https://www.olx.pl/d/oferta/prywatna-nauka-tanca-pierwszy-taniec-taniec-weselny-taniec-uzytkowy-CID4371-IDCJ04X.html,https://ireland.apollo.olxcdn.com:443/v1/files/u5216wruvyor2-PL/image;s=200x0;q=50,Prywatna nauka tańca/ Pierwszy taniec/ taniec weselny/ taniec użytkowy,120.0,zł,
840819307,https://www.otodom.pl/pl/oferta/mieszkanie-z-niskim-czynszem-1-lub-2-pokojowe-ID4lOdB.html,https://ireland.apollo.olxcdn.com:443/v1/files/wllza5czyuf81-PL/image;s=200x0;q=50,Mieszkanie z niskim czynszem. 1 lub 2 pokojowe,150000.0,zł,
708400296,https://www.olx.pl/d/oferta/czarne-krotkie-spodenki-bawelniane-rozmiar-xl-42-44-CID87-IDLVnhe.html,https://ireland.apollo.olxcdn.com:443/v1/files/oa5isll722zh-PL/image;s=200x0;q=50,Czarne krótkie spodenki bawełniane rozmiar XL/42-44,28.0,zł,Używane
853244333,https://www.otomoto.pl/osobowe/oferta/hyundai-ix20-cros-line-przebieg-116-tys-km-jak-nowa-ID6FIzGZ.html,https://ireland.apollo.olxcdn.com:443/v1/files/ubvc6avjufw5-PL/image;s=200x0;q=50,Hyundai ix20 CROS LINE przebieg 116 tys km. Jak Nowa,38900.0,zł,
849813088,https://www.otomoto.pl/osobowe/oferta/toyota-avensis-klimatronik-czujniki-benzyna-179-000-km-z-niemiec-ID6FGchI.html,https://ireland.apollo.olxcdn.com:443/v1/files/ogv3vuzctl7b-PL/image;s=200x0;q=50,Toyota Avensis // Klimatronik //Czujniki // Benzyna // 179 000 km. // Z Niemiec //,18900.0,zł,
677351059,https://www.olx.pl/d/oferta/wynajem-busa-fiat-ducato-CID3018-IDJQ5X5.html,https://ireland.apollo.olxcdn.com:443/v1/files/bog3m6f7o4lc2-PL/image;s=200x0;q=50,Wynajem busa fiat ducato,300.0,zł,
670028702,https://www.olx.pl/d/oferta/koszenie-lak-traw-mulczowanie-mulczer-czyszczenie-dzialek-rebak-CID4371-IDJln4y.html,https://ireland.apollo.olxcdn.com:443/v1/files/r5ihdy4m1mzh1-PL/image;s=200x0;q=50,Koszenie łąk traw mulczowanie mulczer czyszczenie działek rębak,,zł,
853243751,https://www.olx.pl/d/oferta/spodniczka-mango-fioletowa-s-na-ok-122-CID88-IDWK7FZ.html,https://ireland.apollo.olxcdn.com:443/v1/files/36nx3jjdomg6-PL/image;s=200x0;q=50,Spodniczka Mango fioletowa (S) na  ok 122,15.0,zł,Używane
841547174,https://www.olx.pl/d/oferta/zestaw-stol-lawy-meble-ogrodowe-drewniane-biesiadne-CID628-IDUX2Rv.html,https://ireland.apollo.olxcdn.com:443/v1/files/4bg2d4gkcqfk-PL/image;s=200x0;q=50,Zestaw stół ławy meble ogrodowe drewniane biesiadne,3900.0,zł,Nowe
852259105,https://www.olx.pl/d/oferta/britax-smile-iii-wozek-2w1-3w1-CID88-IDWFZvB.html,https://ireland.apollo.olxcdn.com:443/v1/files/3sxqtfjf4zg63-PL/image;s=200x0;q=50,Britax Smile III wózek 2w1 3w1,2150.0,zł,Używane
801751413,https://www.olx.pl/d/oferta/spodnie-zimowe-narciarskie-152-cm-killtec-CID767-IDSg4ap.html,https://ireland.apollo.olxcdn.com:443/v1/files/olcsc0wsfwrl1-PL/image;s=200x0;q=50,Spodnie zimowe/narciarskie 152 cm killtec,120.0,zł,Nowe
814677861,https://www.olx.pl/d/oferta/ford-1-4ibenzyna-80km-klima-5drzwi-zarej-pl-swiezo-wazne-oplaty-CID5-IDT8iWw.html,https://ireland.apollo.olxcdn.com:443/v1/files/z5pdun1ekbtn-PL/image;s=200x0;q=50,Ford 1.4ibenzyna 80km! Klima 5drzwi zarej.pl świeżo ważne opłaty,7950.0,zł,
847195519,https://www.olx.pl/d/oferta/meskie-buty-new-balance-574-praktycznie-nowe-polecam-CID87-IDWkKfR.html,https://ireland.apollo.olxcdn.com:443/v1/files/fq2mpfuu2w9g-PL/image;s=200x0;q=50,"Męskie buty New Balance 574 , praktycznie nowe, polecam",189.0,zł,Używane
744845056,https://www.olx.pl/d/oferta/ekonomia-i-organizacja-przedsiebiorstw-stanislaw-debski-tom-1-i-2-komp-CID751-IDOpidV.html,https://ireland.apollo.olxcdn.com:443/v1/files/n0ajyloqe8g51-PL/image;s=200x0;q=50,Ekonomia i organizacja przedsiębiorstw Stanisław Dębski tom 1 i 2 komp,10.0,zł,Używane
853243654,https://www.olx.pl/d/oferta/stolik-ogrodowy-kwadratowy-CID628-IDWK7Eq.html,https://ireland.apollo.olxcdn.com:443/v1/files/7eedx4ca8xu8-PL/image;s=200x0;q=50,Stolik ogrodowy kwadratowy,100.0,zł,Używane
847638662,https://www.olx.pl/d/oferta/ogrodzenie-betonowe-imitacja-drewna-CID628-IDWmBxk.html,https://ireland.apollo.olxcdn.com:443/v1/files/evemsqx6ouk9-PL/image;s=200x0;q=50,"Ogrodzenie betonowe, imitacja drewna !!",35.0,zł,
760932273,https://www.olx.pl/d/oferta/ogrodzenia-panelowe-3d-z-mozliwoscia-dostawy-i-montazu-CID628-IDPuNfb.html,https://ireland.apollo.olxcdn.com:443/v1/files/zrezxwnql6y4-PL/image;s=200x0;q=50,OGRODZENIA PANELOWE 3D z możliwością dostawy i montażu,20.0,zł,Nowe
851180016,https://www.olx.pl/d/oferta/lemon-haze-marihuana-thcp-24-ganja-bez-hhc-o-cbd-susz-pakiet-2g-CID3647-IDWBsNV.html,https://ireland.apollo.olxcdn.com:443/v1/files/dv3sy0ersmd22-PL/image;s=200x0;q=50,Lemon Haze Marihuana THCP 24% Ganja (bez HHC-O) CBD susz pakiet 2g,50.0,zł,Nowe
853243525,https://www.olx.pl/d/oferta/k2-broad-peak-planszowka-CID767-IDWK7Cl.html,https://ireland.apollo.olxcdn.com:443/v1/files/pxni7c4eowcd2-PL/image;s=200x0;q=50,K2 BROAD PEAK planszówka,50.0,zł,Nowe
853243514,https://www.olx.pl/d/oferta/klocki-logo-do-nauki-CID88-IDWK7Ca.html,https://ireland.apollo.olxcdn.com:443/v1/files/iisg1fyfpbvt2-PL/image;s=200x0;q=50,Klocki LOGO do nauki,150.0,zł,Używane
