card_id,card_url,img_url,name,price,state
628465590,https://www.olx.pl/d/oferta/stara-patera-talerz-szklo-artystyczne-CID4042-IDGvYBM.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Stara Patera , Talerz ,szkło artystyczne",150 zł,
598450269,https://www.olx.pl/d/oferta/orginalny-dres-nike-CID88-IDEw2fH.html,/app/static/media/no_thumbnail.15f456ec5.svg,Orginalny dres Nike,180 zł,Nowe
848808179,https://www.olx.pl/d/oferta/konie-dekoracja-2d-CID628-IDWrwMw.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Konie, dekoracja 2D","24,30 zł",Nowe
842156044,https://www.olx.pl/d/oferta/mlotowietarka-sds-makita-dhr182z-18v-lxt-aws-bldc-body-CID628-IDUZBg0.html,/app/static/media/no_thumbnail.15f456ec5.svg,Młotowietarka SDS+ Makita DHR182Z 18V LXT AWS BLDC Body,599 zł,Nowe
852878258,https://www.olx.pl/d/oferta/smart-forfour-1-1-CID5-IDWIAAV.html,/app/static/media/no_thumbnail.15f456ec5.svg,Smart Forfour 1.1,7 000 złdo negocjacji,
771904886,https://www.olx.pl/d/oferta/deska-elewacyjna-obiciowa-pol-bal-boazeria-CID628-IDQePIO.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Deska elewacyjna, obiciowa pół bal boazeria",65 zł,Nowe
779111316,https://www.olx.pl/d/oferta/sztachety-cena-6-50-zl-CID628-IDQJ4ry.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Sztachety cena 6,50 zł","6,50 zł",Nowe
773685787,https://www.olx.pl/d/oferta/deska-elewacyjna-prosta-CID628-IDQmj11.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Deska elewacyjna, prosta",65 zł,Nowe
669092337,https://www.olx.pl/d/oferta/koszulka-zara-dla-chlopca-dlugi-rekaw-rozmiar-122-CID88-IDJhrtT.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Koszulka Zara dla chłopca długi rękaw,rozmiar 122",10 zł,Używane
783838248,https://www.olx.pl/d/oferta/deska-elewacyjna-boazeria-cena-36-zl-CID628-IDR2U8o.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Deska  elewacyjna Boazeria, cena 36 zł",36 zł,
510637865,https://www.olx.pl/d/oferta/matki-pszczele-buckfast-bakfast-sklenar-2023-fvat-hig-kb-CID757-IDyyAeB.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Matki pszczele Buckfast bakfast, Sklenar 2023 FVAT Hig+, KB",25 zł,
698887538,https://www.olx.pl/d/oferta/t-shirt-dla-chlopca-rozmiar-134-CID88-IDLiszE.html,/app/static/media/no_thumbnail.15f456ec5.svg,"T-shirt dla chłopca, rozmiar 134",8 zł,Używane
824014613,https://www.olx.pl/d/oferta/beata-pawlikowska-blondynka-w-tybecie-CID751-IDTLtQh.html,/app/static/media/no_thumbnail.15f456ec5.svg,Beata Pawlikowska Blondynka w Tybecie,10 zł,Używane
550540301,https://www.olx.pl/https://www.otomoto.pl/oferta/zderzak-przedni-przod-volvo-v50-s40-ii-2004-2007-ID6CqCS4.html,/app/static/media/no_thumbnail.15f456ec5.svg,ZDERZAK PRZEDNI PRZÓD VOLVO V50 S40 II  2004 - 2007,200 zł,Nowe
532348026,https://www.olx.pl/d/oferta/skoda-felicia-skrzynka-bezpiecznikow-1-3-1-6-1-9d-CID5-IDA1G2u.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Skoda FELICIA SKRZYNKA bezpieczników 1,3 1,6 1,9D",130 zł,Używane
852246296,https://www.olx.pl/d/oferta/regal-paletowy-magazynowy-polkowy-do-magazynu-duza-wytrzymalosc-CID628-IDWFVc0.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Regał paletowy, magazynowy, półkowy do magazynu - duża wytrzymałość","752,60 zł",Nowe
524542921,https://www.olx.pl/d/oferta/deski-szalunkowe-kantowki-budowlane-stemple-tartak-malopolska-CID628-IDzuWzH.html,/app/static/media/no_thumbnail.15f456ec5.svg,Deski szalunkowe Kantówki budowlane Stemple Tartak Malopolska,450 zł,Nowe
852159324,https://www.olx.pl/d/oferta/traktorek-kosiarka-mcculloch-husqvarna-20km-v2-b-s-hydro-plug-polecam-CID628-IDWFzze.html,/app/static/media/no_thumbnail.15f456ec5.svg,Traktorek kosiarka McCulloch Husqvarna 20KM v2 B&S hydro PŁUG POLECAM,11 700 złdo negocjacji,Używane
641154054,https://www.olx.pl/https://www.otomoto.pl/oferta/skoda-octavia-ii-ramie-wycieraczki-przod-prawe-lew-ID6DsQ46.html,/app/static/media/no_thumbnail.15f456ec5.svg,Skoda Octavia II ramie wycieraczki przod prawe lew,40 zł,Używane
563256919,https://www.olx.pl/https://www.otomoto.pl/oferta/a-klasa-w168-mechanizm-silniczek-wycieraczek-przod-ID6CAprH.html,/app/static/media/no_thumbnail.15f456ec5.svg,A KLASA w168 MECHANIZM SILNICZEK WYCIERACZEK PRZÓD,"49,99 zł",Używane
840438086,https://www.olx.pl/https://www.otomoto.pl/oferta/opony-235-35r19-91y-pirelli-p-zero-g-2304-ID6FzhXR.html,/app/static/media/no_thumbnail.15f456ec5.svg,Opony 235/35R19 91Y Pirelli P.Zero G-2304,600 zł,Używane
599178620,https://www.olx.pl/https://www.otomoto.pl/oferta/cwiartka-nadwozia-prawy-przod-jeep-grand-cherokee-wh-3-0-ID6D2CM2.html,/app/static/media/no_thumbnail.15f456ec5.svg,Ćwiartka nadwozia prawy przód JEEP Grand Cherokee WH 3.0,400 zł,Używane
599175925,https://www.olx.pl/https://www.otomoto.pl/oferta/opel-astra-4-iv-j-1-6-przewod-klimatyzacji-waz-rurka-rura-przewody-ID6D2AD0.html,/app/static/media/no_thumbnail.15f456ec5.svg,OPEL ASTRA 4 IV J 1.6 PRZEWÓD KLIMATYZACJI WĄŻ RURKA RURA PRZEWODY,50 zł,Używane
532775796,https://www.olx.pl/https://www.otomoto.pl/oferta/blok-silnika-man-tgl-d0834-lfl-65-euro-5-ID6BVUd7.html,/app/static/media/no_thumbnail.15f456ec5.svg,BLOK SILNIKA MAN TGL D0834 LFL 65 EURO 5,6 000 zł,Używane
801173275,https://www.olx.pl/https://www.otomoto.pl/oferta/2-x-dunlop-235-40-r19-96v-xl-sp-winter-sport-3d-r01-zima-6-7mm-ID6F9wGw.html,/app/static/media/no_thumbnail.15f456ec5.svg,2 x DUNLOP 235/40 R19 96V XL SP Winter Sport 3D R01 Zima 6.7mm,949 zł,Używane
563256955,https://www.olx.pl/https://www.otomoto.pl/oferta/poduszka-silnika-signum-vectra-c-2-2-16v-z22se-z22yh-gts-ID6CAq9c.html,/app/static/media/no_thumbnail.15f456ec5.svg,PODUSZKA SILNIKA SIGNUM VECTRA C 2.2 16V Z22SE Z22YH GTS,"49,99 zł",Używane
664834892,https://www.olx.pl/https://www.otomoto.pl/oferta/bmw-1-f20-f21-pas-tylny-sciana-belka-cwiartka-ID6DH1tt.html,/app/static/media/no_thumbnail.15f456ec5.svg,BMW 1 F20 F21 PAS TYLNY ŚCIANA BELKA ĆWIARTKA,899 zł,Używane
664833746,https://www.olx.pl/https://www.otomoto.pl/oferta/podsufitka-bmw-1-f21-m-pakiet-ID6DH1kw.html,/app/static/media/no_thumbnail.15f456ec5.svg,Podsufitka bmw 1 f21 m pakiet,900 zł,Używane
749077188,https://www.olx.pl/d/oferta/balustrady-schody-barierki-zabezpieczenia-ze-stali-nierdzewnej-CID628-IDOH3c8.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Balustrady,schody,barierki, zabezpieczenia ze stali nierdzewnej",200 zł,Nowe
851479733,https://www.olx.pl/d/oferta/nowosc-plytka-scienna-elewacyjna-gresowa-gemona-3060-CID628-IDWCIM5.html,/app/static/media/no_thumbnail.15f456ec5.svg,NOWOŚĆ Płytka Ścienna /Elewacyjna Gresowa GEMONA 30×60,48 złdo negocjacji,Nowe
409770759,https://www.olx.pl/d/oferta/noclegi-noclegi-dla-pracownikow-pokoje-CID3-IDrJm5N.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Noclegi, noclegi dla pracowników, pokoje, розміщення",25 zł,
599178759,https://www.olx.pl/https://www.otomoto.pl/oferta/ford-focus-3-iii-przewod-klimatyzacji-waz-rurka-rura-przewody-ID6D2DGr.html,/app/static/media/no_thumbnail.15f456ec5.svg,FORD FOCUS 3 III PRZEWÓD KLIMATYZACJI WĄŻ RURKA RURA PRZEWODY,80 zł,Używane
563867125,https://www.olx.pl/https://www.otomoto.pl/oferta/bmw-e90-2-5i-3-0i-automat-polos-lewa-7525829-ID6CB5Sw.html,/app/static/media/no_thumbnail.15f456ec5.svg,BMW E90 2.5i 3.0i Automat Półoś Lewa 7525829,225 zł,Używane
738060477,https://www.olx.pl/d/oferta/swieze-wiejskie-jajka-dowoz-gratis-CID757-IDNVPff.html,/app/static/media/no_thumbnail.15f456ec5.svg,Świeże wiejskie jajka DOWÓZ GRATIS,"1,20 zł",
840878411,https://www.olx.pl/d/oferta/klapki-buty-tamaris-skorzane-super-wygodne-na-szersza-stope-39-70-CID87-IDUUeT1.html,/app/static/media/no_thumbnail.15f456ec5.svg,Klapki buty Tamaris skórzane super wygodne na szerszą stopę 39/-70%,100 zł,Nowe
776618786,https://www.olx.pl/d/oferta/sprzedam-zapakniczke-kolekcjonerska-CID4042-IDQyC1s.html,/app/static/media/no_thumbnail.15f456ec5.svg,Sprzedam zapakniczkę kolekcjonerską,55 zł,Używane
831661040,https://www.olx.pl/d/oferta/etui-case-z-magsafe-do-apple-iphone-13-mini-CID99-IDUhz1K.html,/app/static/media/no_thumbnail.15f456ec5.svg,Etui Case Z Magsafe Do Apple Iphone 13 Mini,45 zł,Nowe
831377752,https://www.olx.pl/d/oferta/etui-case-obudowa-z-magsafe-do-iphone-14-pro-CID99-IDUgnkA.html,/app/static/media/no_thumbnail.15f456ec5.svg,Etui Case Obudowa Z Magsafe Do Iphone 14 Pro,"49,99 zł",Nowe
845349816,https://www.olx.pl/d/oferta/200x220-koc-mikrofibra-tloczona-ardea-jodelka-pled-CID4517-IDWd06s.html,/app/static/media/no_thumbnail.15f456ec5.svg,200x220 Koc Mikrofibra Tłoczona Ardea Jodełka Pled,"82,38 zł",Nowe
845347370,https://www.olx.pl/d/oferta/poduszka-puchowa-notte-dolce-jedwabna-50x70-CID4517-IDWcZt0.html,/app/static/media/no_thumbnail.15f456ec5.svg,Poduszka Puchowa Notte Dolce Jedwabna 50x70,"1 228,70 zł",Nowe
849288517,https://www.olx.pl/d/oferta/rekawice-robocze-powlekane-lateksem-rtela-m-glove-onyx-CID4269-IDWtvJT.html,https://ireland.apollo.olxcdn.com:443/v1/files/1r6qsdzmnwdz1-PL/image;s=200x0;q=50,"Rękawice robocze powlekane lateksem, rtela, m-glove, onyx","1,19 zł",Nowe
758987000,https://www.olx.pl/d/oferta/pomoc-drogowa-uslugi-transportowe-24h-7-s5-skup-aut-kasacja-CID4371-IDPmDbO.html,https://ireland.apollo.olxcdn.com:443/v1/files/j4prk0x8topr1-PL/image;s=200x0;q=50,Pomoc drogowa Usługi transportowe 24h/7 S5 Skup Aut Kasacja!,,
845347309,https://www.olx.pl/d/oferta/koc-pled-150x200-mikrofibra-klasyczny-leo-09-CID4517-IDWcZs1.html,https://ireland.apollo.olxcdn.com:443/v1/files/ksas07lzk4yx1-PL/image;s=200x0;q=50,Koc Pled 150x200 Mikrofibra Klasyczny Leo 09,"33,53 zł",Nowe
831947957,https://www.olx.pl/d/oferta/baseus-etui-case-szklo-i-na-aparat-do-iphone-14-CID99-IDUiLFr.html,https://ireland.apollo.olxcdn.com:443/v1/files/apgkarn4q0nj2-PL/image;s=200x0;q=50,Baseus Etui Case + Szkło I Na Aparat Do Iphone 14,45 zł,Nowe
831702093,https://www.olx.pl/d/oferta/etui-case-silikon-wzmacniane-iphone-xs-max-CID99-IDUhJHT.html,/app/static/media/no_thumbnail.15f456ec5.svg,Etui Case Silikon Wzmacniane Iphone Xs Max,"9,95 zł",Nowe
831701903,https://www.olx.pl/d/oferta/etui-case-silikon-wzmacniane-do-iphone-12-CID99-IDUhJEP.html,/app/static/media/no_thumbnail.15f456ec5.svg,Etui Case Silikon Wzmacniane Do Iphone 12,"11,75 zł",Nowe
831701882,https://www.olx.pl/d/oferta/etui-case-silikon-wzmacniane-do-iphone-12-pro-max-CID99-IDUhJEu.html,/app/static/media/no_thumbnail.15f456ec5.svg,Etui Case Silikon Wzmacniane Do Iphone 12 Pro Max,"11,75 zł",Nowe
831701692,https://www.olx.pl/d/oferta/etui-case-silikon-wzmacniane-do-iphone-13-pro-max-CID99-IDUhJBq.html,/app/static/media/no_thumbnail.15f456ec5.svg,Etui Case Silikon Wzmacniane Do Iphone 13 Pro Max,"9,95 zł",Nowe
556815436,https://www.olx.pl/d/oferta/buty-dziewczece-CID88-IDBGl88.html,/app/static/media/no_thumbnail.15f456ec5.svg,Buty dziewczęce,50 zł,Używane
848669427,https://www.olx.pl/d/oferta/schlager-perlen-cd-CID751-IDWqWGz.html,/app/static/media/no_thumbnail.15f456ec5.svg,Schlager Perlen CD,8 zł,Używane
842668189,https://www.olx.pl/d/oferta/sum-plast-kostka-gryzak-12-5-cm-zabawka-dla-psa-CID103-IDW1Kup.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Sum Plast Kostka gryzak 12,5 cm Zabawka dla psa","8,50 zł",Nowe
842506758,https://www.olx.pl/d/oferta/stroj-kapielowy-plazowy-damski-tankini-arena-r-40c-CID87-IDW14uG.html,/app/static/media/no_thumbnail.15f456ec5.svg,Strój kąpielowy plażowy damski tankini Arena R.40c,"189,99 zł",Nowe
842756324,https://www.olx.pl/https://www.otomoto.pl/osobowe/oferta/opel-astra-oryginalny-przebieg-idealny-do-gazu-ID6FAUne.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Opel Astra Oryginalny przebieg, idealny do gazu",22 900 złdo negocjacji,
793422001,https://www.olx.pl/d/oferta/dzialka-z-projektem-budowlanym-korbielow-480m2-CID3-IDRH7j3.html,/app/static/media/no_thumbnail.15f456ec5.svg,Działka z projektem budowlanym - Korbielów 480m2,239 000 złdo negocjacji,
850192743,https://www.olx.pl/d/oferta/koparko-ladowarka-warynski-hidromek-CID5-IDWxjYb.html,/app/static/media/no_thumbnail.15f456ec5.svg,Koparko Ładowarka Waryński HIDROMEK,165 000 złdo negocjacji,
842493465,https://www.olx.pl/d/oferta/sum-plast-szczotka-dent-4-19cm-zabawka-dla-psa-CID103-IDW112h.html,/app/static/media/no_thumbnail.15f456ec5.svg,Sum Plast Szczotka dent 4 19cm Zabawka dla psa,"17,60 zł",Nowe
841072785,https://www.olx.pl/d/oferta/under-armour-meskie-klapki-poduszki-rzepy-45-CID87-IDUW3s5.html,/app/static/media/no_thumbnail.15f456ec5.svg,Under Armour Męskie Klapki Poduszki Rzepy / 45,189 zł,Nowe
841072748,https://www.olx.pl/d/oferta/camelbak-bidon-rowerowy-podium-chill-dirt-620ml-CID767-IDUW3ru.html,/app/static/media/no_thumbnail.15f456ec5.svg,Camelbak Bidon Rowerowy Podium Chill Dirt 620ml,"84,99 zł",Nowe
841072137,https://www.olx.pl/d/oferta/under-armour-meskie-spodnie-dresowe-bawelna-xxxl-CID87-IDUW3hD.html,/app/static/media/no_thumbnail.15f456ec5.svg,Under Armour Męskie Spodnie Dresowe Bawełna / Xxxl,189 zł,Nowe
841060431,https://www.olx.pl/d/oferta/4f-chlopiecy-dres-komplet-bluza-spodnie-158-CID88-IDUW0eP.html,/app/static/media/no_thumbnail.15f456ec5.svg,4f Chłopięcy Dres Komplet Bluza Spodnie / 158,169 zł,Nowe
801173866,https://www.olx.pl/d/oferta/sprzedam-spodnie-z-imitacji-skory-mango-rozmiar-34-xs-CID87-IDSdDW8.html,/app/static/media/no_thumbnail.15f456ec5.svg,Sprzedam spodnie z imitacji skóry MANGO rozmiar 34 (XS),25 zł,Nowe
784532360,https://www.olx.pl/d/oferta/kapcie-papcie-dziewczece-18-CID88-IDR5OHK.html,/app/static/media/no_thumbnail.15f456ec5.svg,Kapcie papcie dziewczęce 18,8 zł,Używane
683629425,https://www.olx.pl/d/oferta/krotkie-spodenki-CID87-IDKgrf3.html,/app/static/media/no_thumbnail.15f456ec5.svg,Krótkie spodenki,5 zł,Używane
556816037,https://www.olx.pl/d/oferta/buty-dziewczece-CID88-IDBGlhP.html,/app/static/media/no_thumbnail.15f456ec5.svg,Buty dziewczęce,50 zł,Używane
451033489,https://www.olx.pl/d/oferta/kopertowka-torebka-na-zatrzask-kolor-czekoladowy-CID87-IDuvupH.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Kopertowka, torebka na zatrzask,kolor czekoladowy",15 zł,Używane
416885921,https://www.olx.pl/d/oferta/kompresor-olejowy-2-tloki-gwarancja-nowy-model-wydajnosc-530l-na-min-CID628-IDsdd4t.html,/app/static/media/no_thumbnail.15f456ec5.svg,KOMPRESOR OLEJOWY 2 TŁOKI gwarancja nowy model wydajność 530l na min,995 zł,Nowe
841411775,https://www.olx.pl/d/oferta/sztuczna-trawa-pampasowa-puszyste-faux-pampas-to-sztuczne-kwiaty-boho-CID628-IDUVtDF.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Sztuczna trawa Pampasowa, puszyste Faux Pampas to sztuczne kwiaty Boho",25 zł,Nowe
837092136,https://www.olx.pl/https://www.otomoto.pl/dostawcze/oferta/fiat-ducato-brygadowka-brygadowka-7-osob-dubel-doka-paka-klima-gwarancja-ID6FxfxA.html,/app/static/media/no_thumbnail.15f456ec5.svg,Fiat Ducato Brygadówka  Brygadówka 7 osób Dubel Doka Paka Klima GWARANCJA,42 900 złdo negocjacji,
841073101,https://www.olx.pl/d/oferta/4f-dziewczecy-t-shirt-koszulka-rozm-158-CID88-IDUW3xb.html,/app/static/media/no_thumbnail.15f456ec5.svg,4f Dziewczęcy T-shirt Koszulka / rozm 158,"29,99 zł",Nowe
784528719,https://www.olx.pl/d/oferta/kapcie-papcie-rozmiar-18-CID88-IDR5NL1.html,/app/static/media/no_thumbnail.15f456ec5.svg,Kapcie papcie rozmiar 18,10 zł,Używane
827811228,https://www.olx.pl/d/oferta/duza-gumowa-mata-CID628-IDU1pv0.html,/app/static/media/no_thumbnail.15f456ec5.svg,Duża Gumowa Mata,80 zł,Nowe
843926454,https://www.olx.pl/d/oferta/ozdobny-kwiat-na-balkon-taras-kpl-2-szt-CID628-IDW71P0.html,/app/static/media/no_thumbnail.15f456ec5.svg,Ozdobny kwiat na balkon taras kpl 2 szt,40 zł,Nowe
850933785,https://www.olx.pl/https://www.otomoto.pl/oferta/bmw-2-f45-f46-14-18-nadkole-przod-przednie-prawe-ID6FGTGV.html,/app/static/media/no_thumbnail.15f456ec5.svg,BMW 2 F45 F46 14-18 NADKOLE PRZÓD PRZEDNIE PRAWE,250 zł,Używane
847305359,https://www.olx.pl/d/oferta/sprzedam-podrecznik-do-biologii-cz-2-nowa-era-CID751-IDWlcPt.html,/app/static/media/no_thumbnail.15f456ec5.svg,Sprzedam podręcznik do biologii cz 2 nowa era,30 zł,Używane
801602805,https://www.olx.pl/d/oferta/mokasyny-barbour-skorzane-jak-nowe-46-CID87-IDSfrww.html,/app/static/media/no_thumbnail.15f456ec5.svg,Mokasyny Barbour skórzane jak nowe 46,150 zł,Używane
494964291,https://www.olx.pl/https://www.otomoto.pl/oferta/przekladnia-planetarna-do-skrzyni-biegow-eaton8209-ID6Bv2qn.html,/app/static/media/no_thumbnail.15f456ec5.svg,PRZEKŁADNIA PLANETARNA DO SKRZYNI BIEGÓW EATON8209,500 zł,Używane
733843625,https://www.olx.pl/d/oferta/jak-nowabluzka-z-dlugim-rekawem-dla-chlopca-firmy-reserved-134-CID88-IDNF8fw.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Jak nowa:bluzka z długim rękawem dla chłopca firmy Reserved, 134",10 zł,Używane
817473922,https://www.olx.pl/d/oferta/czapeczki-szaliczki-skarpetki-rozm-80-CID88-IDTk2jg.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Czapeczki, szaliczki, skarpetki rozm.80",10 zł,Używane
820517621,https://www.olx.pl/d/oferta/mata-edukacyjna-tiny-love-z-palakami-i-elementem-muzycznym-CID88-IDTvO7b.html,/app/static/media/no_thumbnail.15f456ec5.svg,Mata edukacyjna Tiny Love z pałąkami i  elementem muzycznym!,100 zł,Używane
852838239,https://www.olx.pl/d/oferta/skoda-fabia-1-4-benzynakombihakladnazadbana-CID5-IDWIqbt.html,/app/static/media/no_thumbnail.15f456ec5.svg,Skoda Fabia 1.4 Benzyna***Kombi***Hak***Ładna***Zadbana***,4 499 złdo negocjacji,
852057797,https://www.olx.pl/d/oferta/peugot-206-1-1-benz-g-CID5-IDWF99H.html,/app/static/media/no_thumbnail.15f456ec5.svg,Peugot 206 1.1 benz+g,3 500 złdo negocjacji,
814113465,https://www.olx.pl/d/oferta/interaktywny-glosnik-malucha-fisher-price-CID88-IDT5V6l.html,/app/static/media/no_thumbnail.15f456ec5.svg,Interaktywny głośnik malucha Fisher Price,40 złdo negocjacji,Używane
740178046,https://www.olx.pl/d/oferta/campus-2-methode-de-francais-CID751-IDO5I7A.html,/app/static/media/no_thumbnail.15f456ec5.svg,Campus 2 methode de francais,9 zł,Używane
843618407,https://www.olx.pl/d/oferta/torebka-damska-nowa-czarna-haftowana-CID87-IDW5JGw.html,/app/static/media/no_thumbnail.15f456ec5.svg,Torebka damska nowa czarna haftowana,75 zł,Nowe
654924645,https://www.olx.pl/d/oferta/kurtka-zimowa-damska-rozmiar-44-tamaris-bionic-finish-eco-CID87-IDIjZOJ.html,/app/static/media/no_thumbnail.15f456ec5.svg,Kurtka zimowa damska rozmiar 44 Tamaris -Bionic Finish ECO,99 zł,Nowe
793569150,https://www.olx.pl/d/oferta/szczotki-dekarskie-2-szt-CID628-IDRHJAq.html,/app/static/media/no_thumbnail.15f456ec5.svg,Szczotki dekarskie 2 szt.,24 zł,Nowe
608436364,https://www.olx.pl/d/oferta/szpilki-rozmiar-37-CID87-IDFaV5K.html,/app/static/media/no_thumbnail.15f456ec5.svg,Szpilki rozmiar 37,19 zł,Używane
838359032,https://www.olx.pl/d/oferta/bomberka-w-kwiaty-stradivarius-rozmiar-m-CID87-IDUJFtS.html,/app/static/media/no_thumbnail.15f456ec5.svg,"Bomberka w kwiaty Stradivarius,rozmiar M",35 zł,Używane
809951083,https://www.olx.pl/d/oferta/kalesony-leginsy-termoaktywne-na-zime-CID88-IDSOth9.html,/app/static/media/no_thumbnail.15f456ec5.svg,Kalesony leginsy termoaktywne na zimę,13 zł,Nowe
807299449,https://www.olx.pl/d/oferta/kurtka-damska-cropp-rozmiar-m-CID87-IDSDlsR.html,/app/static/media/no_thumbnail.15f456ec5.svg,Kurtka damska Cropp rozmiar M,15 zł,Używane
847839625,https://www.olx.pl/d/oferta/magazyny-cd-action-od-2008-do-2012-plakaty-CID751-IDWnrOF.html,/app/static/media/no_thumbnail.15f456ec5.svg,Magazyny CD-Action od 2008 do 2012 + plakaty,50 zł,Używane
851561144,https://www.olx.pl/d/oferta/bawelniana-sukienka-z-paskiem-papaya-rozmiar-44-CID87-IDWD3Xa.html,https://ireland.apollo.olxcdn.com:443/v1/files/k4y9qzg08x2q3-PL/image;s=200x0;q=50,"Bawełniana sukienka z paskiem Papaya rozmiar 44,",18 zł,Używane
766617533,https://www.olx.pl/https://www.otomoto.pl/ciezarowe/oferta/man-tgx-18-440-xlx-automat-navi-salon-pl-euro-6-ID6ELkyt.html,https://ireland.apollo.olxcdn.com:443/v1/files/8t3okbvxw8xs2-PL/image;s=200x0;q=50,MAN TGX 18.440 XLX Automat Navi Salon PL Euro 6,130 257 zł,
852790909,https://www.olx.pl/d/oferta/pampersy-huggies-pants-8-17-kg-15-szt-CID88-IDWIdS5.html,https://ireland.apollo.olxcdn.com:443/v1/files/jpvj4mooyc493-PL/image;s=200x0;q=50,Pampersy huggies pants 8-17 kg 15 szt,22 zł,Nowe
843785925,https://www.olx.pl/d/oferta/rower-leader-hardtail-xt-lx-avid-rock-shok-CID767-IDW6rgp.html,https://ireland.apollo.olxcdn.com:443/v1/files/slwjouajfdma2-PL/image;s=200x0;q=50,"Rower LEADER hardtail xt, lx, avid, rock shok",649 złdo negocjacji,Używane
841462294,https://www.olx.pl/d/oferta/koszulka-treningowa-damska-nike-elastica-rozmiar-s-CID87-IDUVGMu.html,https://ireland.apollo.olxcdn.com:443/v1/files/fdv939fniwgf3-PL/image;s=200x0;q=50,"Koszulka treningowa damska Nike Elastica,rozmiar S",30 zł,Używane
683960108,https://www.olx.pl/d/oferta/sprzedam-karafke-CID3647-IDKhPgE.html,/app/static/media/no_thumbnail.15f456ec5.svg,Sprzedam karafkę,40 zł,Używane
853173165,https://www.olx.pl/d/oferta/bluzeczki-bluzki-z-krotkim-rekawem-68-74-12szt-CID88-IDWJPjw.html,/app/static/media/no_thumbnail.15f456ec5.svg,Bluzeczki bluzki z krótkim rękawem 68 74 12szt,36 zł,Używane
843818343,https://www.olx.pl/d/oferta/bluza-narzutka-z-cienkiej-bawelny-ze-streczem-jak-nowa-efektowna-m-CID87-IDW6zHh.html,/app/static/media/no_thumbnail.15f456ec5.svg,Bluza narzutka z cienkiej bawełny ze streczem jak nowa efektowna M,20 zł,Używane
