card_id,card_url,img_url,name,price,state
842275851,https://www.olx.pl/d/oferta/sloneczny-pokoj-1-osobowy-przy-sum-w-katowicach-ligota-CID3-IDW06qn.html,https://ireland.apollo.olxcdn.com:443/v1/files/o44qvyxxx33g-PL/image;s=200x0;q=50,Słoneczny pokój 1-osobowy przy ŚUM w Katowicach-Ligota.,430 zł,
779368639,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-52m-ul-st-dabka-CID3-IDQK9nW.html,https://ireland.apollo.olxcdn.com:443/v1/files/jek2autrraw32-PL/image;s=200x0;q=50,"Mieszkanie 2 pokojowe, 52m. - ul. St. Dąbka",1 750 zł,
695399118,https://www.olx.pl/d/oferta/matowa-szminka-do-ust-flormar-CID3647-IDL3P4O.html,https://ireland.apollo.olxcdn.com:443/v1/files/kmwg9a191hsm2-PL/image;s=200x0;q=50,Matowa szminka do ust Flormar,10 zł,Nowe
842826544,https://www.olx.pl/d/oferta/sukienka-pudrowy-roz-xs-s-CID87-IDW2pGv.html,https://ireland.apollo.olxcdn.com:443/v1/files/wzianip4hcc52-PL/image;s=200x0;q=50,Sukienka pudrowy róż xs/s,65 zł,Używane
799278622,https://www.olx.pl/d/oferta/mycie-czyszczenie-kostki-brukowej-ogrodzen-elewacji-niskie-ceny-CID4371-IDS5GSG.html,https://ireland.apollo.olxcdn.com:443/v1/files/uqaejsq93n5i1-PL/image;s=200x0;q=50,"Mycie, Czyszczenie, Kostki Brukowej, ogrodzeń, elewacji, NISKIE CENY",,
541846605,https://www.olx.pl/d/oferta/kojec-dla-psa-klatka-boks-3x2-ocynkowany-promocja-CID103-IDAFx3n.html,https://ireland.apollo.olxcdn.com:443/v1/files/0x3ae1r9bqv73-PL/image;s=200x0;q=50,"Kojec dla psa, klatka, boks 3x2 ocynkowany PROMOCJA",1 800 zł,Nowe
851127035,https://www.olx.pl/d/oferta/hulajnoga-elektryczna-kugoo-kirin-m4-pro-CID767-IDWBf1p.html,https://ireland.apollo.olxcdn.com:443/v1/files/23tnrj86uihd-PL/image;s=200x0;q=50,Hulajnoga elektryczna KUGOO KIRIN M4 Pro,1 900 złdo negocjacji,Używane
847400830,https://www.olx.pl/d/oferta/psi-patrol-figurka-marschal-CID88-IDWlBFk.html,https://ireland.apollo.olxcdn.com:443/v1/files/noz0fp9j390y1-PL/image;s=200x0;q=50,Psi patrol figurka Marschal,1 zł,Używane
842079073,https://www.olx.pl/d/oferta/transport-wywrotka-z-hds-koparko-ladowarka-CID4371-IDUZhex.html,https://ireland.apollo.olxcdn.com:443/v1/files/imetmetpmxfy2-PL/image;s=200x0;q=50,"Transport wywrotka z HDS, koparko-ładowarka",,
853097134,https://www.olx.pl/d/oferta/piekna-honda-jazz-od-prywatnej-osoby-5-lat-w-jednych-rekach-klima-CID5-IDWJwxc.html,https://ireland.apollo.olxcdn.com:443/v1/files/r8zleb02g7n83-PL/image;s=200x0;q=50,"Piękna Honda JAZZ, od prywatnej osoby 5 lat w jednych rekach, klima",12 600 złdo negocjacji,
792786076,https://www.olx.pl/d/oferta/nowa-inwestycja-os-forrest-blizniaki-rakoniewice-52-5-kwh-m2rok-CID3-IDRErSc.html,https://ireland.apollo.olxcdn.com:443/v1/files/9iwhwiup5k1-PL/image;s=200x0;q=50,"Nowa inwestycja – os. ForRest – bliźniaki-Rakoniewice 52,5 kWh/(m2rok)",649 000 złdo negocjacji,
847817461,https://www.olx.pl/d/oferta/persil-black-kraft-gel-113-pran-5-6l-CID628-IDWnm3b.html,https://ireland.apollo.olxcdn.com:443/v1/files/9kndjquqt52f1-PL/image;s=200x0;q=50,"Persil Black Kraft Gel 113 prań 5,6L",75 zł,Nowe
853239729,https://www.olx.pl/d/oferta/kombinezon-kurtka-bluza-dres-CID88-IDWK6D7.html,https://ireland.apollo.olxcdn.com:443/v1/files/r1da1dsi2aeq1-PL/image;s=200x0;q=50,Kombinezon kurtka bluza dres,70 zł,Używane
841002641,https://www.olx.pl/d/oferta/ksiazeczka-azor-i-azja-czyli-jak-pies-z-kotem-CID751-IDUULcJ.html,https://ireland.apollo.olxcdn.com:443/v1/files/5p1kd56jgvht3-PL/image;s=200x0;q=50,Książeczka Azor i Azja czyli jak pies z kotem,8 zł,Używane
622787683,https://www.olx.pl/d/oferta/sadzenie-drzew-krzewow-nasadzenia-zastepcze-uslugi-ogrodnicze-ogrody-CID4371-IDG99vD.html,https://ireland.apollo.olxcdn.com:443/v1/files/gfwt97o8eew12-PL/image;s=200x0;q=50,"Sadzenie drzew krzewów, nasadzenia zastępcze Usługi ogrodnicze, Ogrody",,
517850401,https://www.olx.pl/d/oferta/velux-gzl-1051-78x118-okno-dachowe-transport-w-calej-pl-CID628-IDz2QxP.html,https://ireland.apollo.olxcdn.com:443/v1/files/vpf94gdjrc4n-PL/image;s=200x0;q=50,Velux GZL 1051 78x118 okno dachowe Transport w całej PL,1 179 złdo negocjacji,Nowe
713655981,https://www.olx.pl/d/oferta/deska-elewacyjna-modrzew-romb-CID628-IDMiqvl.html,https://ireland.apollo.olxcdn.com:443/v1/files/eqoxirzwni372-PL/image;s=200x0;q=50,Deska Elewacyjna Modrzew - ROMB,108 zł,Nowe
756422160,https://www.olx.pl/d/oferta/pokoje-u-wandy-w-lebie-CID1816-IDPbRXq.html,https://ireland.apollo.olxcdn.com:443/v1/files/p9t65hjk5qjt1-PL/image;s=200x0;q=50,Pokoje u Wandy w Łebie,55  zł/za dobędo negocjacji,
853093225,https://www.olx.pl/d/oferta/kaseta-the-offspring-americana-CID751-IDWJuv9.html,https://ireland.apollo.olxcdn.com:443/v1/files/igklf8pkh44y2-PL/image;s=200x0;q=50,"Kaseta - The Offspring, Americana",50 złdo negocjacji,Używane
836813146,https://www.olx.pl/d/oferta/system-poziomowania-plytek-wielokrotnego-uzytku-wymienne-igly-50-CID628-IDUDbke.html,https://ireland.apollo.olxcdn.com:443/v1/files/k909lgehkosg1-PL/image;s=200x0;q=50,System poziomowania płytek wielokrotnego użytku wymienne igły 50,"16,90 zł",Nowe
850470150,https://www.olx.pl/d/oferta/materac-thermarest-neoair-venture-large-pine-CID767-IDWyu8u.html,https://ireland.apollo.olxcdn.com:443/v1/files/3cliqzt81v93-PL/image;s=200x0;q=50,Materac Thermarest NeoAir Venture large - pine,429 złdo negocjacji,Używane
774223956,https://www.olx.pl/d/oferta/expresy-suwaki-50-szt-CID87-IDQoz1a.html,https://ireland.apollo.olxcdn.com:443/v1/files/el8nb5kxva3c1-PL/image;s=200x0;q=50,"Expresy ,suwaki 50 szt",7 zł,Nowe
771794480,https://www.olx.pl/d/oferta/koronkowa-sukienka-CID87-IDQen04.html,https://ireland.apollo.olxcdn.com:443/v1/files/oy4lai5puydu3-PL/image;s=200x0;q=50,Koronkowa sukienka,50 zł,Używane
853064284,https://www.olx.pl/d/oferta/hyundai-i40-2-0-gdi-CID5-IDWJmZm.html,https://ireland.apollo.olxcdn.com:443/v1/files/zwofc4hf3h33-PL/image;s=200x0;q=50,Hyundai I40 2.0 GDI,43 000 złdo negocjacji,
655029898,https://www.olx.pl/d/oferta/uslugi-elektryczne-w-szczecinie-instalacje-pomiary-serwis-CID4371-IDIkrcm.html,https://ireland.apollo.olxcdn.com:443/v1/files/1zylxemtig07-PL/image;s=200x0;q=50,"Usługi elektryczne w Szczecinie - instalacje, pomiary, serwis",,
699807791,https://www.olx.pl/d/oferta/auto-laweta-transport-pomoc-drogowa-laweta-holowanie-CID4371-IDLmjYr.html,https://ireland.apollo.olxcdn.com:443/v1/files/94dgzw5vzg6z-PL/image;s=200x0;q=50,Auto laweta. transport. Pomoc drogowa. Laweta holowanie,,
801604590,https://www.olx.pl/d/oferta/nowe-tipsy-m18-zestaw-sztuczne-paznokcie-naklejki-klej-akcesoria-mani-CID3647-IDSfrYi.html,https://ireland.apollo.olxcdn.com:443/v1/files/q0zvw0a6z575-PL/image;s=200x0;q=50,Nowe tipsy M18 zestaw sztuczne paznokcie naklejki klej akcesoria mani,15 zł,Nowe
799958833,https://www.olx.pl/d/oferta/fizyka-4-lo-zrozumiec-fizyke-podr-zr-m-braun-nowa-era-CID751-IDS8xPP.html,https://ireland.apollo.olxcdn.com:443/v1/files/7ykx3a3xij8k-PL/image;s=200x0;q=50,Fizyka 4 LO Zrozumieć fizykę podr. ZR M. Braun Nowa Era,58 zł,Nowe
817226531,https://www.olx.pl/d/oferta/przyczepa-dwuosiowa-pt612-12-ton-pronar-rabaty-CID757-IDTiZX5.html,https://ireland.apollo.olxcdn.com:443/v1/files/h8upslghl3u53-PL/image;s=200x0;q=50,Przyczepa dwuosiowa PT612 12 ton Pronar RABATY,64 959 zł,
648663062,https://www.olx.pl/d/oferta/kwatery-pracownicze-na-wynajem-dla-pracownikow-nocleg-pokoj-CID3-IDHTITs.html,https://ireland.apollo.olxcdn.com:443/v1/files/xmmll437ip2v1-PL/image;s=200x0;q=50,"Kwatery pracownicze na wynajem dla pracowników nocleg, pokój",750 zł,
660578909,https://www.olx.pl/d/oferta/korepetycje-z-matematyki-100-gwarancja-zdanej-matury-i-sprawdzianow-CID4371-IDIHIKx.html,https://ireland.apollo.olxcdn.com:443/v1/files/6k2hh2zzvt4o2-PL/image;s=200x0;q=50,"Korepetycje z Matematyki, 100% gwarancja zdanej matury i sprawdzianów",70 zł,
691606319,https://www.olx.pl/d/oferta/fajna-tunika-damska-CID87-IDKNUoD.html,https://ireland.apollo.olxcdn.com:443/v1/files/ipuvjum5f8263-PL/image;s=200x0;q=50,Fajna tunika damska,13 zł,Używane
790062227,https://www.olx.pl/d/oferta/naszyjnik-handmade-vintage-z-kamieniem-cottagecore-forestcore-CID87-IDRt1h9.html,https://ireland.apollo.olxcdn.com:443/v1/files/hgpi0o4s34wu3-PL/image;s=200x0;q=50,Naszyjnik Handmade Vintage z kamieniem cottagecore & forestcore,17 zł,Nowe
813447546,https://www.olx.pl/d/oferta/10-alufelgi-5x108-r17-volvo-nowe-v40-v60-v90-xc60-xc90-s60-v50-s80-CID5-IDT38RI.html,https://ireland.apollo.olxcdn.com:443/v1/files/m0ksbzha072b3-PL/image;s=200x0;q=50,10# Alufelgi 5x108 r17 VOLVO NOWE V40 V60 V90 XC60 XC90 S60 V50 S80,1 699 zł,Nowe
805773870,https://www.olx.pl/d/oferta/4u-izolacje-maszyna-do-wdmuchiwania-agregat-x-floc-minifant-m99-CID4269-IDSvVAK.html,https://ireland.apollo.olxcdn.com:443/v1/files/snbwjmxw4q523-PL/image;s=200x0;q=50,"4U Izolacje - maszyna do wdmuchiwania, agregat X-Floc Minifant M99",7 800 złdo negocjacji,
778218153,https://www.olx.pl/d/oferta/zgrzewarka-elektrooporowa-zeen-800plus-nowatech-fi-160-wysylka-gratis-CID628-IDQFk5H.html,https://ireland.apollo.olxcdn.com:443/v1/files/eckwbk99iz542-PL/image;s=200x0;q=50,Zgrzewarka elektrooporowa ZEEN-800PLUS NOWATECH fi 160 WYSYŁKA GRATIS,4 690 zł,Nowe
834043675,https://www.olx.pl/d/oferta/dior-one-essential-serum-CID3647-IDUryRl.html,https://ireland.apollo.olxcdn.com:443/v1/files/otyq0a7kvy0r-PL/image;s=200x0;q=50,"Dior,One Essential  serum.",500 złdo negocjacji,Nowe
834043658,https://www.olx.pl/d/oferta/grubsze-spodnie-firmy-f-f-CID88-IDUryR4.html,https://ireland.apollo.olxcdn.com:443/v1/files/zzcl11bonwim1-PL/image;s=200x0;q=50,Grubsze spodnie firmy F&F,7 zł,Używane
775464748,https://www.olx.pl/d/oferta/noclegi-kwatery-prac-2-pokoje-lublin-centrum-parking-od-1-do-6-osob-CID1816-IDQtLNV.html,https://ireland.apollo.olxcdn.com:443/v1/files/85roe2gqyy5i1-PL/image;s=200x0;q=50,"Noclegi, Kwatery Prac- 2 pokoje Lublin centrum,parking, od 1 do 6 osób",70  zł/za dobę,
715739267,https://www.olx.pl/d/oferta/szambo-betonowe-szamba-zbiorniki-na-deszczowke-zbiorniki-betonowe-CID628-IDMratJ.html,https://ireland.apollo.olxcdn.com:443/v1/files/3bop5q0nn0my-PL/image;s=200x0;q=50,Szambo betonowe szamba zbiorniki na deszczówkę zbiorniki betonowe.,3 005 zł,Nowe
851723245,https://www.olx.pl/d/oferta/action-man-zestaw-CID88-IDWDK7H.html,https://ireland.apollo.olxcdn.com:443/v1/files/hk2gfqnr9u9r2-PL/image;s=200x0;q=50,Action Man - Zestaw,180 złdo negocjacji,Używane
827788917,https://www.olx.pl/d/oferta/opona-175-65-14-z-felga-CID5-IDU1jI9.html,https://ireland.apollo.olxcdn.com:443/v1/files/bhyj9al5wccp2-PL/image;s=200x0;q=50,Opona 175/65/14 z felgą,80 zł,Używane
853239612,https://www.olx.pl/d/oferta/metalowy-swiecznik-CID628-IDWK6Be.html,https://ireland.apollo.olxcdn.com:443/v1/files/muvv23fuewxk2-PL/image;s=200x0;q=50,Metalowy świecznik,20 zł,Używane
826043214,https://www.olx.pl/d/oferta/pellet-pelet-drzewny-wysokiej-jakosci-iglasty-czysta-trocina-CID628-IDTTZzE.html,https://ireland.apollo.olxcdn.com:443/v1/files/8arj5ex29t2b2-PL/image;s=200x0;q=50,pellet pelet drzewny wysokiej jakości iglasty czysta trocina,1 550 zł,Nowe
852855346,https://www.olx.pl/d/oferta/sprzedam-passata-b6-CID5-IDWIuDo.html,https://ireland.apollo.olxcdn.com:443/v1/files/c6c9uu4q8glo1-PL/image;s=200x0;q=50,Sprzedam Passata b6,11 000 złdo negocjacji,
735851319,https://www.olx.pl/d/oferta/wiata-garazowa-zadaszenie-garaz-na-wymiar-carport-altana-waszawa-CID628-IDNNyxF.html,https://ireland.apollo.olxcdn.com:443/v1/files/o9zypop7zu3x1-PL/image;s=200x0;q=50,Wiata Garażowa Zadaszenie Garaż Na Wymiar Carport Altana Waszawa,17 220 zł,Nowe
848707643,https://www.olx.pl/d/oferta/sukienka-mango-36-s-CID87-IDWr5CX.html,https://ireland.apollo.olxcdn.com:443/v1/files/d144htql8zd72-PL/image;s=200x0;q=50,Sukienka Mango 36/S,18 zł,Używane
848707606,https://www.olx.pl/d/oferta/kwietnik-makrama-cieply-bez-handmade-CID628-IDWr5Cm.html,https://ireland.apollo.olxcdn.com:443/v1/files/0q8qvj44kh6m2-PL/image;s=200x0;q=50,Kwietnik makrama ciepły beż handmade,16 zł,Uszkodzone
847119612,https://www.olx.pl/d/oferta/alfa-romeo-147-black-line-CID5-IDWkqwy.html,https://ireland.apollo.olxcdn.com:443/v1/files/9cafqum4xmau-PL/image;s=200x0;q=50,Alfa Romeo 147 Black line,11 000 zł,
841587837,https://www.olx.pl/d/oferta/citroen-c5-1-8benzyna-klimatyzacja-tanie-auto-CID5-IDUXdrn.html,https://ireland.apollo.olxcdn.com:443/v1/files/i063pn3ic9wi-PL/image;s=200x0;q=50,CITROEN C5 1.8Benzyna Klimatyzacja Tanie Auto,4 790 złdo negocjacji,
848354080,https://www.olx.pl/d/oferta/owczarek-srodkowoazjatycki-CID103-IDWpBEk.html,https://ireland.apollo.olxcdn.com:443/v1/files/7prvtxzgleo51-PL/image;s=200x0;q=50,Owczarek srodkowoazjatycki,1 700 zł,
840719513,https://www.olx.pl/d/oferta/bluzka-hiszpanka-hollister-roz-m-CID87-IDUTzy9.html,https://ireland.apollo.olxcdn.com:443/v1/files/eyb9jtkvt86m-PL/image;s=200x0;q=50,Bluzka hiszpanka Hollister roz M,18 zł,Używane
815090000,https://www.olx.pl/d/oferta/plaskorzezby-recznie-wykonane-CID628-IDTa28U.html,https://ireland.apollo.olxcdn.com:443/v1/files/js3t368nv0um3-PL/image;s=200x0;q=50,Płaskorzeźby ręcznie wykonane,200 zł,Używane
577884606,https://www.olx.pl/d/oferta/krzeslo-chesterfield-z-kolatka-cwiekami-pikowane-pinezkami-modne-nowe-CID628-IDD6Kbs.html,https://ireland.apollo.olxcdn.com:443/v1/files/j0bcbg2qlt4u-PL/image;s=200x0;q=50,Krzesło chesterfield z kołatką ćwiekami pikowane pinezkami modne nowe,399 zł,Nowe
648944501,https://www.olx.pl/d/oferta/remont-elektryk-hydraulik-plytkarz-malowanie-gips-panele-CID4371-IDHUU6N.html,https://ireland.apollo.olxcdn.com:443/v1/files/bramcffdvsou3-PL/image;s=200x0;q=50,Remont elektryk hydraulik płytkarz malowanie gips panele,,
822235486,https://www.olx.pl/d/oferta/uslugi-remontowe-wykonczenia-pod-klucz-CID4371-IDTE10G.html,https://ireland.apollo.olxcdn.com:443/v1/files/ug45yscukyou-PL/image;s=200x0;q=50,"Usługi remontowe, wykończenia pod klucz,",,
755361885,https://www.olx.pl/d/oferta/zestaw-3-sukienek-86-CID88-IDP7q8d.html,https://ireland.apollo.olxcdn.com:443/v1/files/gn4nc99eu8kt-PL/image;s=200x0;q=50,Zestaw 3 sukienek 86,20 zł,Używane
747777680,https://www.olx.pl/d/oferta/436-nylon-vintage-ponczochy-fully-fashioned-s-m-cuban-heel-szare-CID87-IDOBB8k.html,https://ireland.apollo.olxcdn.com:443/v1/files/iv2kj6lw1ijx1-PL/image;s=200x0;q=50,436/ Nylon vintage pończochy Fully Fashioned S/M Cuban Heel szare,70 zł,Nowe
839397269,https://www.olx.pl/d/oferta/nowoczesna-drewutnia-CID628-IDUO1zD.html,https://ireland.apollo.olxcdn.com:443/v1/files/z940i9savx4w1-PL/image;s=200x0;q=50,Nowoczesna drewutnia,2 500 zł,Nowe
850414472,https://www.olx.pl/d/oferta/bmw-s1000rr-2017-filmy-1-wlasciciel-akrapovic-wometech-ideal-CID5-IDWyfEs.html,https://ireland.apollo.olxcdn.com:443/v1/files/yannpftstmmx-PL/image;s=200x0;q=50,BMW S1000RR 2017 FILMY!! 1 właściciel Akrapovic womeTech ideał!,60 000 złdo negocjacji,
849229607,https://www.olx.pl/d/oferta/sloma-na-sprzedaz-CID757-IDWthpJ.html,https://ireland.apollo.olxcdn.com:443/v1/files/t8kboxxvta431-PL/image;s=200x0;q=50,Słoma na sprzedaż!,130 zł,
652879326,https://www.olx.pl/d/oferta/cinq-g-juma-ed-specjalna-2-cd-pan-duze-pe-CID751-IDIbpJI.html,https://ireland.apollo.olxcdn.com:443/v1/files/99dw42ujgujt3-PL/image;s=200x0;q=50,CINQ G - Juma ED. SPECJALNA 2 CD Pan Duże Pe,15 zł,Używane
626257565,https://www.olx.pl/d/oferta/zloto-585-zegarek-kieszonkowy-z-dewizka-nie-srebra-srebro-CID4042-IDGnIct.html,https://ireland.apollo.olxcdn.com:443/v1/files/ectt8utp82s83-PL/image;s=200x0;q=50,Złoto 585 zegarek kieszonkowy z dewizką nie srebra-srebro.,10 500 zł,Używane
850616898,https://www.olx.pl/d/oferta/ukulele-mahalo-tenor-CID751-IDWz6jo.html,https://ireland.apollo.olxcdn.com:443/v1/files/nqckybszuzwb1-PL/image;s=200x0;q=50,Ukulele Mahalo tenor,250 zł,Używane
851964178,https://www.otomoto.pl/osobowe/oferta/seat-ibiza-seat-ibiza-2016-110km-niski-przebieg-bogata-wersja-wyposazenia-connec-ID6FHAra.html,https://ireland.apollo.olxcdn.com:443/v1/files/32h5114ulycj1-PL/image;s=200x0;q=50,Seat Ibiza SEAT IBIZA 2016 110KM niski przebieg bogata wersja wyposażenia CONNEC,44 500 złdo negocjacji,
847987644,https://www.olx.pl/d/oferta/figurka-mosiezna-dhokra-kobieta-plemienna-vintage-CID4042-IDWo4k4.html,https://ireland.apollo.olxcdn.com:443/v1/files/b32w6gk49bnd3-PL/image;s=200x0;q=50,Figurka mosiężna Dhokra kobieta plemienna vintage,100 zł,Używane
848931798,https://www.olx.pl/d/oferta/kamizelka-narzutka-gap-melanz-szary-kolnierz-CID87-IDWs1Vm.html,https://ireland.apollo.olxcdn.com:443/v1/files/xle4x0epme8c1-PL/image;s=200x0;q=50,Kamizelka narzutka Gap melanż szary kołnierz,30 zł,Używane
847367268,https://www.olx.pl/d/oferta/olowkowa-sukienka-hanna-kasia-zapala-36-nowa-CID87-IDWlsV0.html,https://ireland.apollo.olxcdn.com:443/v1/files/4a00xpv52rh92-PL/image;s=200x0;q=50,Ołówkowa sukienka Hanna Kasia Zapała 36 Nowa,200 zł,Nowe
770606011,https://www.olx.pl/d/oferta/promocja-kombajn-massey-ferguson-750-heder-power-flow-zamiana-CID757-IDQ9nPd.html,https://ireland.apollo.olxcdn.com:443/v1/files/qba5nwvxfn6l3-PL/image;s=200x0;q=50,Promocja Kombajn Massey Ferguson 750 heder Power Flow Zamiana,29 900 złdo negocjacji,
852551221,https://www.olx.pl/d/oferta/chicco-baby-hug-4w1-dark-grey-CID88-IDWHdv9.html,https://ireland.apollo.olxcdn.com:443/v1/files/l1egv6aw2i632-PL/image;s=200x0;q=50,Chicco Baby Hug 4w1  Dark Grey,700 zł,Używane
846020434,https://www.olx.pl/d/oferta/opony-samochodowe-225-45-17-CID5-IDWfOyS.html,https://ireland.apollo.olxcdn.com:443/v1/files/ay5e9k74lvlm1-PL/image;s=200x0;q=50,Opony samochodowe 225/45/17,280 złdo negocjacji,Używane
774735886,https://www.olx.pl/d/oferta/damska-bluzka-krotki-rekaw-danger-mouse-rozmiar-m-CID87-IDQqIc6.html,https://ireland.apollo.olxcdn.com:443/v1/files/me6giuufzbpl3-PL/image;s=200x0;q=50,Damska bluzka krótki rękaw Danger Mouse rozmiar M,8 zł,Używane
853239561,https://www.olx.pl/d/oferta/etui-na-okulary-dita-CID87-IDWK6Ap.html,https://ireland.apollo.olxcdn.com:443/v1/files/su0v05n07ing1-PL/image;s=200x0;q=50,Etui na okulary Dita,100 zł,Nowe
827600984,https://www.olx.pl/d/oferta/hostel-warszawa-CID1816-IDU0vOY.html,https://ireland.apollo.olxcdn.com:443/v1/files/azbk5f2jvdnc1-PL/image;s=200x0;q=50,Hostel Warszawa ( Хостел Варшава ),70  zł/za dobę,
784267308,https://www.olx.pl/d/oferta/visio-bruk-bet-kostka-brukowa-betonowa-chodnikowa-dekoracyjna-promocja-CID628-IDR4HKI.html,https://ireland.apollo.olxcdn.com:443/v1/files/u6ckky3smtf33-PL/image;s=200x0;q=50,VISIO BRUK-BET kostka brukowa betonowa chodnikowa dekoracyjna PROMOCJA,"38,05 zł",Nowe
853239748,https://www.olx.pl/d/oferta/oddam-2-koty-ktore-sa-na-zdjeciu-CID103-IDWK6Dq.html,https://ireland.apollo.olxcdn.com:443/v1/files/4n2yeyf2mpa3-PL/image;s=200x0;q=50,Oddam 2 koty które są na zdjeciu.,Za darmo,
853239746,https://www.olx.pl/d/oferta/obrazek-na-drewnie-CID628-IDWK6Do.html,https://ireland.apollo.olxcdn.com:443/v1/files/0tdmjfib9b721-PL/image;s=200x0;q=50,Obrazek na drewnie,50 zł,Używane
660918479,https://www.olx.pl/d/oferta/tani-wrzesien-domki-nad-morzem-z-basenem-pastelove-wzgorze-sarbinowo-CID1816-IDIJ95t.html,https://ireland.apollo.olxcdn.com:443/v1/files/l83m6mkkyg6j-PL/image;s=200x0;q=50,Tani wrzesień Domki nad morzem z basenem Pastelove Wzgórze Sarbinowo,250  zł/za dobę,
852019415,https://www.olx.pl/d/oferta/stolik-ikea-szklany-vittsj-toaletka-biurko-CID628-IDWEZaD.html,https://ireland.apollo.olxcdn.com:443/v1/files/97gonq4v430a1-PL/image;s=200x0;q=50,Stolik Ikea szklany VITTSJÖ toaletka biurko,110 złdo negocjacji,Używane
846927535,https://www.olx.pl/d/oferta/rozowa-bluzka-damska-panterka-new-look-r-12-CID87-IDWjCxx.html,https://ireland.apollo.olxcdn.com:443/v1/files/rugpizn2nnkd3-PL/image;s=200x0;q=50,"Różowa bluzka damska, panterka, New Look, r 12",15 zł,Używane
846927487,https://www.olx.pl/d/oferta/lodowka-zamrazarka-mala-CID99-IDWjCvL.html,https://ireland.apollo.olxcdn.com:443/v1/files/aa31hx7xk4ku-PL/image;s=200x0;q=50,Lodówka zamrażarka Mała,300 złdo negocjacji,Używane
540052014,https://www.olx.pl/d/oferta/hds-wywrotka-transport-hds-transport-drewna-wywoz-ziemi-gruzu-CID4371-IDAy0cm.html,https://ireland.apollo.olxcdn.com:443/v1/files/4x8bt0wdo1qb1-PL/image;s=200x0;q=50,"Hds, Wywrotka,Transport Hds, Transport drewna, Wywóz ziemi, gruzu",,
648443985,https://www.olx.pl/d/oferta/daszki-betonowe-plaskie-36x50-na-murki-slupki-ogrodzeniowe-produkcja-CID628-IDHSNTX.html,https://ireland.apollo.olxcdn.com:443/v1/files/qnvil90eecpw1-PL/image;s=200x0;q=50,Daszki betonowe płaskie 36x50 na murki słupki ogrodzeniowe PRODUKCJA,24 zł,
